Date,달러,나스닥100,다우
2004-10-25,1134,1432.57,9749.990234
2004-10-26,1132,1442.14,9888.480469
2004-10-27,1127,1480.03,10002.03027
2004-10-28,1125,1487.12,10004.54004
2004-10-29,1120,1486.72,10027.46973
2004-10-30,1120,1486.72,10027.46973
2004-10-31,1120,1486.72,10027.46973
2004-11-01,1121,1488.79,10054.38965
2004-11-02,1113,1494.83,10035.73047
2004-11-03,1114,1503.89,10137.04981
2004-11-04,1112,1516.2,10314.75977
2004-11-05,1109,1525.24,10387.54004
2004-11-06,1109,1525.24,10387.54004
2004-11-07,1109,1525.24,10387.54004
2004-11-08,1108,1527.13,10391.30957
2004-11-09,1103,1527,10386.37012
2004-11-10,1113,1517.06,10385.48047
2004-11-11,1112,1541.7,10469.83984
2004-11-12,1101,1558.41,10539.00977
2004-11-13,1101,1558.41,10539.00977
2004-11-14,1101,1558.41,10539.00977
2004-11-15,1096,1560.96,10550.24023
2004-11-16,1092,1548.53,10487.65039
2004-11-17,1081,1571.12,10549.57031
2004-11-18,1070,1580.81,10572.54981
2004-11-19,1069,1552.11,10456.91016
2004-11-20,1069,1552.11,10456.91016
2004-11-21,1069,1552.11,10456.91016
2004-11-22,1064,1568.28,10489.41992
2004-11-23,1065,1562.6,10492.59961
2004-11-24,1066,1582.55,10520.30957
2004-11-25,1057,1582.55,10520.30957
2004-11-26,1048,1578.26,10522.23047
2004-11-27,1048,1578.26,10522.23047
2004-11-28,1048,1578.26,10522.23047
2004-11-29,1047,1580.44,10475.90039
2004-11-30,1049,1571.5,10428.01953
2004-12-01,1046,1607.15,10590.21973
2004-12-02,1042,1613.15,10585.12012
2004-12-03,1043,1614.4,10592.20996
2004-12-04,1043,1614.4,10592.20996
2004-12-05,1043,1614.4,10592.20996
2004-12-06,1038,1619.59,10547.05957
2004-12-07,1042,1589.33,10440.58008
2004-12-08,1059,1601.91,10494.23047
2004-12-09,1056,1609.79,10552.82031
2004-12-10,1068,1605.16,10543.21973
2004-12-11,1068,1605.16,10543.21973
2004-12-12,1068,1605.16,10543.21973
2004-12-13,1059,1621.16,10638.32031
2004-12-14,1059,1627.46,10676.4502
2004-12-15,1062,1623.63,10691.4502
2004-12-16,1058,1607.62,10705.63965
2004-12-17,1061,1596.61,10649.91992
2004-12-18,1061,1596.61,10649.91992
2004-12-19,1061,1596.61,10649.91992
2004-12-20,1057,1591.97,10661.59961
2004-12-21,1056,1609.26,10759.42969
2004-12-22,1054,1613.57,10815.88965
2004-12-23,1051,1613.77,10827.12012
2004-12-24,1048,1613.77,10827.12012
2004-12-25,1048,1613.77,10827.12012
2004-12-26,1048,1613.77,10827.12012
2004-12-27,1047,1607.59,10776.12988
2004-12-28,1043,1624.19,10854.54004
2004-12-29,1042,1624.95,10829.19043
2004-12-30,1042,1623.76,10800.29981
2004-12-31,1035,1621.12,10783.00977
2005-01-01,1035,1621.12,10783.00977
2005-01-02,1035,1621.12,10783.00977
2005-01-03,1038,1603.51,10729.42969
2005-01-04,1039,1571.83,10630.78027
2005-01-05,1046,1563.76,10597.83008
2005-01-06,1059,1557.52,10622.87988
2005-01-07,1054,1564.81,10603.95996
2005-01-08,1054,1564.81,10603.95996
2005-01-09,1054,1564.81,10603.95996
2005-01-10,1054,1564.92,10621.03027
2005-01-11,1046,1553.4,10556.21973
2005-01-12,1043,1565.78,10617.78027
2005-01-13,1037,1545.18,10505.83008
2005-01-14,1044,1561.11,10558
2005-01-15,1044,1561.11,10558
2005-01-16,1044,1561.11,10558
2005-01-17,1037,1561.11,10558
2005-01-18,1036,1573.49,10628.79004
2005-01-19,1032,1545.65,10539.96973
2005-01-20,1033,1514.56,10471.46973
2005-01-21,1039,1503.64,10392.99023
2005-01-22,1039,1503.64,10392.99023
2005-01-23,1039,1503.64,10392.99023
2005-01-24,1033,1480.66,10368.61035
2005-01-25,1032,1490.57,10461.55957
2005-01-26,1032,1509.01,10498.58984
2005-01-27,1029,1507.55,10467.40039
2005-01-28,1025,1499.46,10427.2002
2005-01-29,1025,1499.46,10427.2002
2005-01-30,1025,1499.46,10427.2002
2005-01-31,1027,1519.63,10489.94043
2005-02-01,1029,1523.66,10551.94043
2005-02-02,1028,1525.1,10596.79004
2005-02-03,1026,1508.24,10593.09961
2005-02-04,1024,1534.49,10716.12988
2005-02-05,1024,1534.49,10716.12988
2005-02-06,1024,1534.49,10716.12988
2005-02-07,1030,1529.05,10715.75977
2005-02-08,1037,1532.69,10724.62988
2005-02-09,1039,1506.81,10664.11035
2005-02-10,1039,1506.83,10749.61035
2005-02-11,1034,1530.51,10796.00977
2005-02-12,1034,1530.51,10796.00977
2005-02-13,1034,1530.51,10796.00977
2005-02-14,1026,1538.21,10791.12988
2005-02-15,1025,1547.3,10837.32031
2005-02-16,1028,1542.41,10834.87988
2005-02-17,1026,1519.29,10754.25977
2005-02-18,1027,1515.4,10785.21973
2005-02-19,1027,1515.4,10785.21973
2005-02-20,1027,1515.4,10785.21973
2005-02-21,1024,1515.4,10785.21973
2005-02-22,1006,1494.07,10611.2002
2005-02-23,1004,1497.09,10673.79004
2005-02-24,1008,1517.71,10748.79004
2005-02-25,1009,1526.9,10841.59961
2005-02-26,1009,1526.9,10841.59961
2005-02-27,1009,1526.9,10841.59961
2005-02-28,1005,1511.02,10766.23047
2005-03-01,1005,1527.25,10830
2005-03-02,1008,1525.28,10811.96973
2005-03-03,1007,1511.89,10833.03027
2005-03-04,1009,1520.58,10940.54981
2005-03-05,1009,1520.58,10940.54981
2005-03-06,1009,1520.58,10940.54981
2005-03-07,1005,1545.2,10936.86035
2005-03-08,1004,1528.65,10912.62012
2005-03-09,1001,1521.98,10805.62012
2005-03-10,1000,1524.38,10851.50977
2005-03-11,998,1505.64,10774.36035
2005-03-12,998,1505.64,10774.36035
2005-03-13,998,1505.64,10774.36035
2005-03-14,1001,1515.09,10804.50977
2005-03-15,1004,1502.06,10745.09961
2005-03-16,1004,1486.23,10633.07031
2005-03-17,1001,1487.63,10626.34961
2005-03-18,1005,1484.4,10629.66992
2005-03-19,1005,1484.4,10629.66992
2005-03-20,1005,1484.4,10629.66992
2005-03-21,1010,1484.45,10565.38965
2005-03-22,1010,1465.09,10470.50977
2005-03-23,1013,1471.77,10456.01953
2005-03-24,1014,1469.94,10442.87012
2005-03-25,1014,1469.94,10442.87012
2005-03-26,1014,1469.94,10442.87012
2005-03-27,1014,1469.94,10442.87012
2005-03-28,1019,1472.71,10485.65039
2005-03-29,1025,1464.34,10405.7002
2005-03-30,1025,1491.74,10540.92969
2005-03-31,1018,1482.53,10503.75977
2005-04-01,1013,1469.35,10404.29981
2005-04-02,1013,1469.35,10404.29981
2005-04-03,1013,1469.35,10404.29981
2005-04-04,1018,1476.72,10421.13965
2005-04-05,1018,1483.75,10458.45996
2005-04-06,1017,1480.67,10486.01953
2005-04-07,1013,1499.71,10546.32031
2005-04-08,1014,1485.6,10461.33984
2005-04-09,1014,1485.6,10461.33984
2005-04-10,1014,1485.6,10461.33984
2005-04-11,1014,1478.55,10448.55957
2005-04-12,1016,1489.16,10507.96973
2005-04-13,1012,1461.68,10403.92969
2005-04-14,1019,1441.13,10278.75
2005-04-15,1018,1408.59,10087.50977
2005-04-16,1018,1408.59,10087.50977
2005-04-17,1018,1408.59,10087.50977
2005-04-18,1018,1409.98,10071.25
2005-04-19,1011,1420.8,10127.41016
2005-04-20,1006,1406.85,10012.36035
2005-04-21,1009,1447.37,10218.59961
2005-04-22,1001,1421.21,10157.70996
2005-04-23,1001,1421.21,10157.70996
2005-04-24,1001,1421.21,10157.70996
2005-04-25,999,1437.31,10242.46973
2005-04-26,999,1420.43,10151.12988
2005-04-27,1002,1423.76,10198.79981
2005-04-28,1003,1409.29,10070.37012
2005-04-29,997,1420.79,10192.50977
2005-04-30,997,1420.79,10192.50977
2005-05-01,997,1420.79,10192.50977
2005-05-02,1002,1423.71,10251.7002
2005-05-03,1003,1427.61,10256.9502
2005-05-04,996,1452.2,10384.63965
2005-05-05,1000,1450.16,10340.37988
2005-05-06,1003,1456,10345.40039
2005-05-07,1003,1456,10345.40039
2005-05-08,1003,1456,10345.40039
2005-05-09,1002,1463.38,10384.33984
2005-05-10,999,1450.36,10281.11035
2005-05-11,998,1459.55,10300.25
2005-05-12,999,1454.79,10189.48047
2005-05-13,1006,1470.63,10140.12012
2005-05-14,1006,1470.63,10140.12012
2005-05-15,1006,1470.63,10140.12012
2005-05-16,1008,1480.68,10252.29004
2005-05-17,999,1490.14,10331.87988
2005-05-18,1000,1509.26,10464.4502
2005-05-19,1005,1521.43,10493.19043
2005-05-20,1009,1528.06,10471.91016
2005-05-21,1009,1528.06,10471.91016
2005-05-22,1009,1528.06,10471.91016
2005-05-23,1005,1535.22,10523.55957
2005-05-24,997,1540.47,10503.67969
2005-05-25,1002,1532.71,10457.79981
2005-05-26,1002,1548.8,10537.59961
2005-05-27,1001,1549.8,10542.54981
2005-05-28,1001,1549.8,10542.54981
2005-05-29,1001,1549.8,10542.54981
2005-05-30,1003,1549.8,10542.54981
2005-05-31,1008,1542.63,10467.48047
2005-06-01,1016,1559.5,10549.87012
2005-06-02,1014,1568.96,10553.49023
2005-06-03,1009,1544.48,10460.96973
2005-06-04,1009,1544.48,10460.96973
2005-06-05,1009,1544.48,10460.96973
2005-06-06,1006,1545.27,10467.03027
2005-06-07,1005,1531.12,10483.07031
2005-06-08,1007,1527.68,10476.86035
2005-06-09,1004,1539.46,10503.01953
2005-06-10,1009,1521.02,10512.62988
2005-06-11,1009,1521.02,10512.62988
2005-06-12,1009,1521.02,10512.62988
2005-06-13,1018,1529.13,10522.55957
2005-06-14,1016,1524.42,10547.57031
2005-06-15,1014,1529.49,10566.37012
2005-06-16,1015,1537.42,10578.65039
2005-06-17,1010,1538.13,10623.07031
2005-06-18,1010,1538.13,10623.07031
2005-06-19,1010,1538.13,10623.07031
2005-06-20,1011,1537.31,10609.11035
2005-06-21,1009,1536.48,10599.66992
2005-06-22,1011,1534.36,10587.92969
2005-06-23,1011,1515.95,10421.44043
2005-06-24,1014,1500.18,10297.83984
2005-06-25,1014,1500.18,10297.83984
2005-06-26,1014,1500.18,10297.83984
2005-06-27,1014,1493.75,10290.78027
2005-06-28,1024,1508.61,10405.62988
2005-06-29,1032,1504.11,10374.48047
2005-06-30,1036,1493.52,10274.96973
2005-07-01,1035,1490.53,10303.44043
2005-07-02,1035,1490.53,10303.44043
2005-07-03,1035,1490.53,10303.44043
2005-07-04,1043,1490.53,10303.44043
2005-07-05,1050,1506.35,10371.79981
2005-07-06,1055,1498.05,10270.67969
2005-07-07,1052,1503.78,10302.29004
2005-07-08,1051,1533.27,10449.13965
2005-07-09,1051,1533.27,10449.13965
2005-07-10,1051,1533.27,10449.13965
2005-07-11,1040,1547.66,10519.71973
2005-07-12,1036,1555.59,10513.88965
2005-07-13,1037,1557.62,10557.38965
2005-07-14,1035,1573.44,10628.88965
2005-07-15,1039,1577.82,10640.83008
2005-07-16,1039,1577.82,10640.83008
2005-07-17,1039,1577.82,10640.83008
2005-07-18,1034,1570.09,10574.99023
2005-07-19,1045,1590.49,10646.55957
2005-07-20,1045,1602.75,10689.15039
2005-07-21,1036,1601.89,10627.76953
2005-07-22,1023,1600.76,10651.17969
2005-07-23,1023,1600.76,10651.17969
2005-07-24,1023,1600.76,10651.17969
2005-07-25,1014,1593.57,10596.48047
2005-07-26,1026,1598.93,10579.76953
2005-07-27,1031,1611.95,10637.08984
2005-07-28,1028,1618.64,10705.54981
2005-07-29,1023,1605.14,10640.91016
2005-07-30,1023,1605.14,10640.91016
2005-07-31,1023,1605.14,10640.91016
2005-08-01,1026,1610.11,10623.15039
2005-08-02,1020,1627.01,10683.74023
2005-08-03,1016,1627.19,10697.58984
2005-08-04,1012,1608.74,10610.09961
2005-08-05,1017,1601.59,10558.03027
2005-08-06,1017,1601.59,10558.03027
2005-08-07,1017,1601.59,10558.03027
2005-08-08,1018,1589.97,10536.92969
2005-08-09,1015,1601.14,10615.66992
2005-08-10,1013,1585.71,10594.41016
2005-08-11,1011,1600.65,10685.88965
2005-08-12,1015,1591.75,10600.30957
2005-08-13,1015,1591.75,10600.30957
2005-08-14,1015,1591.75,10600.30957
2005-08-15,1016,1600.71,10634.37988
2005-08-16,1019,1574.01,10513.4502
2005-08-17,1018,1582.29,10550.70996
2005-08-18,1019,1575.76,10554.92969
2005-08-19,1023,1573.72,10559.23047
2005-08-20,1023,1573.72,10559.23047
2005-08-21,1023,1573.72,10559.23047
2005-08-22,1025,1575.59,10569.88965
2005-08-23,1029,1571.3,10519.58008
2005-08-24,1028,1561.71,10434.87012
2005-08-25,1024,1565.88,10450.62988
2005-08-26,1029,1558.84,10397.29004
2005-08-27,1029,1558.84,10397.29004
2005-08-28,1029,1558.84,10397.29004
2005-08-29,1031,1571.52,10463.04981
2005-08-30,1034,1565.73,10412.82031
2005-08-31,1039,1581.71,10481.59961
2005-09-01,1030,1577.25,10459.62988
2005-09-02,1027,1573.12,10447.37012
2005-09-03,1027,1573.12,10447.37012
2005-09-04,1027,1573.12,10447.37012
2005-09-05,1023,1573.12,10447.37012
2005-09-06,1025,1597.27,10589.24023
2005-09-07,1026,1599.86,10633.5
2005-09-08,1028,1597.68,10595.92969
2005-09-09,1026,1607.83,10678.55957
2005-09-10,1026,1607.83,10678.55957
2005-09-11,1026,1607.83,10678.55957
2005-09-12,1027,1612.2,10682.94043
2005-09-13,1026,1607.38,10597.44043
2005-09-14,1026,1589.63,10544.90039
2005-09-15,1026,1588.55,10558.75
2005-09-16,1031,1599.44,10641.94043
2005-09-17,1031,1599.44,10641.94043
2005-09-18,1031,1599.44,10641.94043
2005-09-19,1029,1586.05,10557.62988
2005-09-20,1032,1578.2,10481.51953
2005-09-21,1029,1561.84,10378.03027
2005-09-22,1028,1567.36,10422.04981
2005-09-23,1031,1571.75,10419.58984
2005-09-24,1031,1571.75,10419.58984
2005-09-25,1031,1571.75,10419.58984
2005-09-26,1035,1572.86,10443.62988
2005-09-27,1039,1568.84,10456.20996
2005-09-28,1040,1568.81,10473.08984
2005-09-29,1040,1589.93,10552.78027
2005-09-30,1044,1601.66,10568.7002
2005-10-01,1044,1601.66,10568.7002
2005-10-02,1044,1601.66,10568.7002
2005-10-03,1048,1605.59,10535.48047
2005-10-04,1044,1595.54,10441.11035
2005-10-05,1040,1571.52,10317.36035
2005-10-06,1040,1552.94,10287.09961
2005-10-07,1038,1555.92,10292.30957
2005-10-08,1038,1555.92,10292.30957
2005-10-09,1038,1555.92,10292.30957
2005-10-10,1038,1546.99,10238.75977
2005-10-11,1045,1539.31,10253.16992
2005-10-12,1044,1521.19,10216.91016
2005-10-13,1050,1533.8,10216.58984
2005-10-14,1045,1544.29,10287.33984
2005-10-15,1045,1544.29,10287.33984
2005-10-16,1045,1544.29,10287.33984
2005-10-17,1049,1549.88,10348.09961
2005-10-18,1054,1538.43,10285.25977
2005-10-19,1054,1569.61,10414.12988
2005-10-20,1055,1555.59,10281.09961
2005-10-21,1061,1565.12,10215.21973
2005-10-22,1061,1565.12,10215.21973
2005-10-23,1061,1565.12,10215.21973
2005-10-24,1055,1590.65,10385
2005-10-25,1049,1585.82,10377.87012
2005-10-26,1046,1575.14,10344.98047
2005-10-27,1041,1543.38,10229.9502
2005-10-28,1041,1557.11,10402.76953
2005-10-29,1041,1557.11,10402.76953
2005-10-30,1041,1557.11,10402.76953
2005-10-31,1043,1579.18,10440.07031
2005-11-01,1042,1576.52,10406.76953
2005-11-02,1042,1597.29,10472.73047
2005-11-03,1046,1619.67,10522.58984
2005-11-04,1051,1628.03,10530.75977
2005-11-05,1051,1628.03,10530.75977
2005-11-06,1051,1628.03,10530.75977
2005-11-07,1048,1629.27,10586.23047
2005-11-08,1046,1628.4,10539.71973
2005-11-09,1048,1630.21,10546.20996
2005-11-10,1047,1650.93,10640.09961
2005-11-11,1041,1653.36,10686.04004
2005-11-12,1041,1653.36,10686.04004
2005-11-13,1041,1653.36,10686.04004
2005-11-14,1040,1651.9,10697.16992
2005-11-15,1035,1644.31,10686.44043
2005-11-16,1037,1651.45,10674.75977
2005-11-17,1034,1676.39,10720.21973
2005-11-18,1038,1679.85,10766.33008
2005-11-19,1038,1679.85,10766.33008
2005-11-20,1038,1679.85,10766.33008
2005-11-21,1038,1686.23,10820.28027
2005-11-22,1044,1694.14,10871.42969
2005-11-23,1037,1696.77,10916.08984
2005-11-24,1038,1696.77,10916.08984
2005-11-25,1042,1701.05,10931.62012
2005-11-26,1042,1701.05,10931.62012
2005-11-27,1042,1701.05,10931.62012
2005-11-28,1040,1684.39,10890.71973
2005-11-29,1039,1676.84,10888.16016
2005-11-30,1038,1672.56,10805.87012
2005-12-01,1037,1704.28,10912.57031
2005-12-02,1035,1709.1,10877.50977
2005-12-03,1035,1709.1,10877.50977
2005-12-04,1035,1709.1,10877.50977
2005-12-05,1037,1694.77,10835.00977
2005-12-06,1035,1701.35,10856.86035
2005-12-07,1036,1697.04,10810.91016
2005-12-08,1035,1685.59,10755.12012
2005-12-09,1036,1692.62,10778.58008
2005-12-10,1036,1692.62,10778.58008
2005-12-11,1036,1692.62,10778.58008
2005-12-12,1033,1698.35,10767.76953
2005-12-13,1027,1705.77,10823.71973
2005-12-14,1014,1698.98,10883.50977
2005-12-15,1016,1701.7,10881.66992
2005-12-16,1018,1688.68,10875.58984
2005-12-17,1018,1688.68,10875.58984
2005-12-18,1018,1688.68,10875.58984
2005-12-19,1017,1664.36,10836.53027
2005-12-20,1017,1665.07,10805.54981
2005-12-21,1018,1670.61,10833.73047
2005-12-22,1015,1683.35,10889.44043
2005-12-23,1014,1682.92,10883.26953
2005-12-24,1014,1682.92,10883.26953
2005-12-25,1014,1682.92,10883.26953
2005-12-26,1012,1682.92,10883.26953
2005-12-27,1012,1668.37,10777.76953
2005-12-28,1014,1667.1,10796.25977
2005-12-29,1011,1655.36,10784.82031
2005-12-30,1008,1645.2,10717.5
2005-12-31,1008,1645.2,10717.5
2006-01-01,1008,1645.2,10717.5
2006-01-02,1013,1645.2,10717.5
2006-01-03,1005,1679.93,10847.41016
2006-01-04,998,1695.83,10880.15039
2006-01-05,995,1705.29,10882.15039
2006-01-06,989,1734.99,10959.30957
2006-01-07,989,1734.99,10959.30957
2006-01-08,989,1734.99,10959.30957
2006-01-09,977,1741.9,11011.90039
2006-01-10,982,1744.02,11011.58008
2006-01-11,985,1758.24,11043.44043
2006-01-12,974,1747.35,10962.36035
2006-01-13,988,1746.78,10959.87012
2006-01-14,988,1746.78,10959.87012
2006-01-15,988,1746.78,10959.87012
2006-01-16,982,1746.78,10959.87012
2006-01-17,989,1736.39,10896.32031
2006-01-18,992,1716.62,10854.86035
2006-01-19,981,1729.92,10880.70996
2006-01-20,987,1676.38,10667.38965
2006-01-21,987,1676.38,10667.38965
2006-01-22,987,1676.38,10667.38965
2006-01-23,982,1676.3,10688.76953
2006-01-24,976,1686.22,10712.21973
2006-01-25,969,1677,10709.74023
2006-01-26,969,1690.49,10809.46973
2006-01-27,971,1711.11,10907.20996
2006-01-28,971,1711.11,10907.20996
2006-01-29,971,1711.11,10907.20996
2006-01-30,971,1713.45,10899.91992
2006-01-31,960,1710.75,10864.86035
2006-02-01,962,1713.02,10953.9502
2006-02-02,972,1685.77,10851.98047
2006-02-03,970,1664.53,10793.62012
2006-02-04,970,1664.53,10793.62012
2006-02-05,970,1664.53,10793.62012
2006-02-06,963,1657.54,10798.26953
2006-02-07,968,1651.84,10749.75977
2006-02-08,972,1670.47,10858.62012
2006-02-09,973,1654.08,10883.34961
2006-02-10,968,1663.75,10919.04981
2006-02-11,968,1663.75,10919.04981
2006-02-12,968,1663.75,10919.04981
2006-02-13,976,1645.83,10892.32031
2006-02-14,969,1661.95,11028.38965
2006-02-15,973,1673.15,11058.96973
2006-02-16,975,1688.61,11120.67969
2006-02-17,973,1675.21,11115.32031
2006-02-18,973,1675.21,11115.32031
2006-02-19,973,1675.21,11115.32031
2006-02-20,968,1675.21,11115.32031
2006-02-21,969,1655.68,11069.05957
2006-02-22,975,1677.52,11137.16992
2006-02-23,966,1672.29,11069.21973
2006-02-24,966,1676.5,11061.84961
2006-02-25,966,1676.5,11061.84961
2006-02-26,966,1676.5,11061.84961
2006-02-27,969,1695.66,11097.54981
2006-02-28,971,1670.57,10993.41016
2006-03-01,969,1694.58,11053.53027
2006-03-02,969,1693.78,11025.50977
2006-03-03,971,1684.32,11021.58984
2006-03-04,971,1684.32,11021.58984
2006-03-05,971,1684.32,11021.58984
2006-03-06,975,1669.94,10958.58984
2006-03-07,977,1661.02,10980.69043
2006-03-08,982,1660.35,11005.74023
2006-03-09,982,1645.09,10972.28027
2006-03-10,980,1648.23,11076.33984
2006-03-11,980,1648.23,11076.33984
2006-03-12,980,1648.23,11076.33984
2006-03-13,981,1653.79,11076.01953
2006-03-14,977,1681.15,11151.33984
2006-03-15,975,1694.46,11209.76953
2006-03-16,975,1679.05,11253.24023
2006-03-17,971,1685.66,11279.65039
2006-03-18,971,1685.66,11279.65039
2006-03-19,971,1685.66,11279.65039
2006-03-20,967,1688.98,11274.53027
2006-03-21,968,1672.47,11235.46973
2006-03-22,974,1676.32,11317.42969
2006-03-23,976,1670.73,11270.29004
2006-03-24,980,1679.81,11279.96973
2006-03-25,980,1679.81,11279.96973
2006-03-26,980,1679.81,11279.96973
2006-03-27,976,1680.63,11250.11035
2006-03-28,977,1673.03,11154.54004
2006-03-29,975,1703.84,11215.7002
2006-03-30,976,1708.68,11150.7002
2006-03-31,972,1703.66,11109.32031
2006-04-01,972,1703.66,11109.32031
2006-04-02,972,1703.66,11109.32031
2006-04-03,971,1706.77,11144.94043
2006-04-04,963,1716.55,11203.84961
2006-04-05,957,1732.74,11239.54981
2006-04-06,954,1739.2,11216.5
2006-04-07,953,1723.03,11120.04004
2006-04-08,953,1723.03,11120.04004
2006-04-09,953,1723.03,11120.04004
2006-04-10,954,1718.86,11141.33008
2006-04-11,955,1704.4,11089.62988
2006-04-12,960,1704.75,11129.96973
2006-04-13,962,1712.07,11137.65039
2006-04-14,959,1712.07,11137.65039
2006-04-15,959,1712.07,11137.65039
2006-04-16,959,1712.07,11137.65039
2006-04-17,956,1694.32,11073.78027
2006-04-18,954,1726.64,11268.76953
2006-04-19,946,1734.04,11278.76953
2006-04-20,949,1728.9,11342.88965
2006-04-21,949,1709.02,11347.4502
2006-04-22,949,1709.02,11347.4502
2006-04-23,949,1709.02,11347.4502
2006-04-24,940,1706.44,11336.32031
2006-04-25,945,1701.47,11283.25
2006-04-26,947,1702.2,11354.49023
2006-04-27,945,1717.14,11382.50977
2006-04-28,943,1700.71,11367.13965
2006-04-29,943,1700.71,11367.13965
2006-04-30,943,1700.71,11367.13965
2006-05-01,943,1686.61,11343.29004
2006-05-02,940,1689.93,11416.4502
2006-05-03,934,1686.3,11400.28027
2006-05-04,940,1701.03,11438.86035
2006-05-05,940,1713.84,11577.74023
2006-05-06,940,1713.84,11577.74023
2006-05-07,940,1713.84,11577.74023
2006-05-08,928,1715.23,11584.54004
2006-05-09,932,1711.17,11639.76953
2006-05-10,929,1694.82,11642.65039
2006-05-11,936,1657.48,11500.73047
2006-05-12,933,1635.81,11380.99023
2006-05-13,933,1635.81,11380.99023
2006-05-14,933,1635.81,11380.99023
2006-05-15,944,1634.78,11428.76953
2006-05-16,945,1623.69,11419.88965
2006-05-17,937,1598.91,11205.61035
2006-05-18,947,1587.11,11128.29004
2006-05-19,946,1600.86,11144.05957
2006-05-20,946,1600.86,11144.05957
2006-05-21,946,1600.86,11144.05957
2006-05-22,952,1584.57,11125.33008
2006-05-23,944,1569.01,11098.34961
2006-05-24,950,1580.18,11117.32031
2006-05-25,949,1599.68,11211.04981
2006-05-26,946,1606.37,11278.61035
2006-05-27,946,1606.37,11278.61035
2006-05-28,946,1606.37,11278.61035
2006-05-29,948,1606.37,11278.61035
2006-05-30,946,1571.29,11094.42969
2006-05-31,946,1579.58,11168.30957
2006-06-01,947,1616.57,11260.28027
2006-06-02,948,1612.9,11247.87012
2006-06-03,948,1612.9,11247.87012
2006-06-04,948,1612.9,11247.87012
2006-06-05,943,1577.5,11048.71973
2006-06-06,943,1575.39,11002.13965
2006-06-07,948,1565.22,10930.90039
2006-06-08,953,1561.55,10938.82031
2006-06-09,954,1550.97,10891.91992
2006-06-10,954,1550.97,10891.91992
2006-06-11,954,1550.97,10891.91992
2006-06-12,957,1520.31,10792.58008
2006-06-13,962,1516.85,10706.13965
2006-06-14,962,1530.26,10816.91992
2006-06-15,960,1573.08,11015.19043
2006-06-16,956,1562.84,11014.54981
2006-06-17,956,1562.84,11014.54981
2006-06-18,956,1562.84,11014.54981
2006-06-19,961,1548.94,10942.11035
2006-06-20,957,1548.32,10974.83984
2006-06-21,956,1573.56,11079.45996
2006-06-22,955,1554.49,11019.11035
2006-06-23,956,1551.05,10989.08984
2006-06-24,956,1551.05,10989.08984
2006-06-25,956,1551.05,10989.08984
2006-06-26,960,1556.17,11045.28027
2006-06-27,959,1527,10924.74023
2006-06-28,958,1538.25,10973.55957
2006-06-29,961,1585.56,11190.79981
2006-06-30,949,1575.23,11150.21973
2006-07-01,949,1575.23,11150.21973
2006-07-02,949,1575.23,11150.21973
2006-07-03,945,1586.25,11228.01953
2006-07-04,943,1586.25,11228.01953
2006-07-05,947,1553.95,11151.82031
2006-07-06,949,1551.55,11225.29981
2006-07-07,948,1533.71,11090.66992
2006-07-08,948,1533.71,11090.66992
2006-07-09,948,1533.71,11090.66992
2006-07-10,942,1520.9,11103.54981
2006-07-11,947,1533.06,11134.76953
2006-07-12,949,1501.46,11013.17969
2006-07-13,949,1478.16,10846.29004
2006-07-14,954,1462.17,10739.34961
2006-07-15,954,1462.17,10739.34961
2006-07-16,954,1462.17,10739.34961
2006-07-17,954,1468.5,10747.36035
2006-07-18,959,1472.34,10799.23047
2006-07-19,958,1490.6,11011.41992
2006-07-20,952,1466.89,10928.09961
2006-07-21,950,1451.88,10868.37988
2006-07-22,950,1451.88,10868.37988
2006-07-23,950,1451.88,10868.37988
2006-07-24,952,1482.34,11051.04981
2006-07-25,952,1489.52,11103.70996
2006-07-26,955,1487.88,11102.50977
2006-07-27,952,1478.53,11100.42969
2006-07-28,954,1510.3,11219.7002
2006-07-29,954,1510.3,11219.7002
2006-07-30,954,1510.3,11219.7002
2006-07-31,955,1509.43,11185.67969
2006-08-01,956,1484.94,11125.73047
2006-08-02,962,1500.48,11199.92969
2006-08-03,966,1510.6,11242.58984
2006-08-04,965,1503.84,11240.34961
2006-08-05,965,1503.84,11240.34961
2006-08-06,965,1503.84,11240.34961
2006-08-07,963,1494.13,11219.37988
2006-08-08,964,1484.8,11173.58984
2006-08-09,959,1485.64,11076.17969
2006-08-10,958,1496.28,11124.37012
2006-08-11,962,1486.74,11088.03027
2006-08-12,962,1486.74,11088.03027
2006-08-13,962,1486.74,11088.03027
2006-08-14,966,1494.33,11097.87012
2006-08-15,966,1534.43,11230.25977
2006-08-16,965,1570.06,11327.12012
2006-08-17,961,1573.59,11334.95996
2006-08-18,959,1576.46,11381.46973
2006-08-19,959,1576.46,11381.46973
2006-08-20,959,1576.46,11381.46973
2006-08-21,957,1561.12,11345.04981
2006-08-22,956,1563.43,11339.83984
2006-08-23,956,1550.41,11297.90039
2006-08-24,959,1555.19,11304.45996
2006-08-25,962,1557.7,11284.04981
2006-08-26,962,1557.7,11284.04981
2006-08-27,962,1557.7,11284.04981
2006-08-28,964,1570.29,11352.00977
2006-08-29,961,1573.65,11369.94043
2006-08-30,961,1581.95,11382.91016
2006-08-31,961,1579.73,11381.15039
2006-09-01,961,1589.47,11464.15039
2006-09-02,961,1589.47,11464.15039
2006-09-03,961,1589.47,11464.15039
2006-09-04,958,1589.47,11464.15039
