일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2020-08-31,-367626.0,255229.0,-106581.0,232663.0,50845.0,-631643.0,-289054.0,-58443.0,789049.0,188628.0,32384.0,-74802.0
2020-09-30,-317966.0,246457.0,-147919.0,219508.0,49337.0,-640202.0,-289763.0,-58266.0,775901.0,188628.0,32685.0,-79220.0
2020-10-31,-305266.0,242522.0,-154940.0,218916.0,49929.0,-639455.0,-289780.0,-58282.0,770558.0,188628.0,30827.0,-81607.0
2020-11-30,-333099.0,292455.0,-174742.0,233091.0,43456.0,-652241.0,-289753.0,-58502.0,759511.0,188628.0,28854.0,-85059.0
2020-12-31,-296591.0,274918.0,-194613.0,262300.0,34410.0,-666943.0,-290557.0,-59163.0,741408.0,188628.0,29854.0,-90790.0
2021-01-31,-73211.0,221924.0,-368432.0,235573.0,13181.0,-694177.0,-291741.0,-61539.0,660770.0,188628.0,32445.0,-105186.0
2021-02-28,11167.0,201361.0,-421930.0,234599.0,9124.0,-695824.0,-292287.0,-62033.0,617581.0,188628.0,21647.0,-107765.0
2021-03-31,80568.0,188957.0,-477846.0,226043.0,7079.0,-701019.0,-297380.0,-62369.0,584199.0,188628.0,20325.0,-109055.0
2021-04-30,138921.0,192672.0,-536312.0,210932.0,4332.0,-708778.0,-298859.0,-62570.0,554999.0,188628.0,16580.0,-110993.0
2021-05-31,206216.0,107507.0,-516404.0,231690.0,3221.0,-705375.0,-300600.0,-63753.0,554960.0,188628.0,14283.0,-111162.0
2021-06-30,254374.0,100367.0,-552941.0,218295.0,977.0,-709085.0,-303315.0,-66812.0,552720.0,188628.0,9664.0,-120317.0
2021-07-31,332935.0,49277.0,-580484.0,220051.0,-3653.0,-712590.0,-303670.0,-67309.0,538246.0,188628.0,9375.0,-126138.0
2021-08-31,388301.0,-13283.0,-561689.0,247394.0,-5090.0,-710770.0,-303878.0,-68036.0,531816.0,188628.0,-2381.0,-127697.0
2021-09-30,415728.0,-2300.0,-603647.0,222506.0,-7802.0,-707871.0,-304191.0,-68205.0,515011.0,188628.0,1219.0,-127657.0
2021-10-31,444028.0,-41141.0,-596272.0,239670.0,-10483.0,-706368.0,-304595.0,-68217.0,509602.0,188628.0,4267.0,-130430.0
2021-11-30,426985.0,-25429.0,-597386.0,260523.0,-11507.0,-710874.0,-304431.0,-73232.0,501714.0,188628.0,6918.0,-134119.0
